student_id,name,gender,age,subject,exam_score,exam_date,region,grade_level,school
4720,Jennifer Whitney,Male,20,Science,91.22,2025-07-08,North Jonathanfort,Year 1,Smith PLC
9017,George Wallace,Male,19,History,94.44,2025-04-11,Valerieborough,Year 3,"Marshall, Williams and Bishop"
1189,Hannah Mccann,Female,25,Science,98.82,2025-05-24,Port Scott,Year 3,Golden-Miller
8773,Emily Thornton,Female,23,History,98.23,2025-03-29,Davidton,Year 2,Mcbride-Jones
5060,Travis Harrell,Female,23,History,92.48,2024-10-28,North Cherylshire,Year 4,"James, Frank and Rojas"
8085,Lisa Harrison,Female,21,Science,44.28,2025-06-06,Anthonyland,Year 3,"Clark, Hayes and Brown"
2226,Keith Williams,Female,18,English,57.85,2025-01-01,Jessicamouth,Year 3,"Page, Young and Turner"
1194,Pamela Preston,Female,19,English,84.52,2025-10-07,North Cassieside,Year 2,"Randolph, Ortiz and Hall"
8151,Jenna Owens,Female,23,Science,84.02,2024-12-29,Lake Kristentown,Year 3,Thompson and Sons
3052,Nicholas Jones,Female,18,Math,79.12,2025-06-26,Mitchellmouth,Year 4,"Swanson, Williams and Patton"
4060,Tracy Brown,Male,18,Computer,60.87,2025-05-25,Vasqueztown,Year 1,"Marshall, Dickerson and Morales"
6206,Mr. Jeffrey Long,Male,19,Science,91.3,2025-06-06,South Michelle,Year 1,Russell-Vincent
7671,Jeffrey Charles,Male,24,English,53.81,2025-03-25,Port Cody,Year 3,Coleman Ltd
2504,Melissa Weaver,Female,22,History,72.02,2025-03-31,Gallowaymouth,Year 1,Hamilton-Stevens
9952,Karen Davis,Male,21,Math,66.66,2025-02-03,Kathrynton,Year 2,Ryan LLC
6646,Carl Curry,Male,24,Science,56.28,2025-01-25,Dalefort,Year 2,Harvey-Williams
9363,Jamie Jackson,Female,25,Science,62.41,2025-09-27,Port Ronald,Year 4,Galvan PLC
1934,Arthur James,Female,24,Math,94.73,2025-08-22,Aguilarborough,Year 1,Le-Knight
9905,Marc Miller,Female,23,Science,90.2,2024-11-10,Jilltown,Year 3,Carter-Roman
5427,Joshua Williams,Female,22,Computer,81.62,2025-04-27,New Victoria,Year 4,"Landry, Saunders and Bennett"
8736,Katelyn Powell,Female,20,Computer,94.48,2025-05-15,West Reginaland,Year 3,Roberts-Gardner
4434,Troy Sutton,Male,18,English,71.69,2025-09-25,North Michelleburgh,Year 2,Miller Group
8630,Arthur Gardner,Male,22,History,42.07,2025-05-09,Ruiztown,Year 1,Olson Ltd
4978,Darius Lee,Female,21,History,91.13,2024-12-27,Port Michelle,Year 4,"Gray, Martinez and Castro"
7716,Anthony Garcia,Male,20,Math,94.81,2025-01-25,West Roberthaven,Year 1,Smith Inc
7289,Stephanie Scott,Female,23,Computer,81.41,2025-05-23,Stevenfurt,Year 1,"David, Hendricks and Reynolds"
7168,Kimberly Robinson,Male,19,Computer,54.65,2025-03-14,Drewshire,Year 2,"Jenkins, Baker and Perry"
2189,Debbie Smith,Male,20,Science,63.03,2025-05-05,West James,Year 4,"Knapp, Moore and Smith"
6866,Tracy Douglas,Female,18,Math,60.64,2025-04-14,Rodriguezburgh,Year 3,Holder-Newman
9593,Eric Bowers,Male,18,Science,81.98,2025-08-15,Tinachester,Year 4,Hoffman-Gould
8650,Thomas English,Male,25,Math,74.7,2025-01-19,Rosemouth,Year 4,Tran-Browning
1177,Jonathan Perez,Female,24,Math,70.08,2025-01-31,Briannachester,Year 2,"Norman, Castillo and Johnson"
5002,Tina Barrett,Female,19,English,45.04,2024-10-30,West Lauren,Year 3,Lyons Group
2916,Amanda Rivera,Male,19,Science,66.17,2025-09-05,Port Christyshire,Year 2,Garcia-Hart
7457,Michael Anderson,Female,25,Science,69.29,2025-03-16,South Christopher,Year 3,Estes LLC
8684,Anna Lee,Male,21,Math,57.89,2024-12-23,South Adamchester,Year 1,Coleman-Simmons
8113,Mr. James Scott MD,Male,19,English,58.92,2025-10-12,Maryborough,Year 4,Newman Ltd
4464,Christina Watkins,Female,19,English,89.75,2025-06-01,North Sheryl,Year 4,"Frederick, Stafford and Perry"
8617,Robert Robertson,Male,19,History,70.1,2025-03-19,Summerstown,Year 2,"Gardner, Cobb and Jones"
1436,Veronica Jones,Female,18,Computer,45.11,2025-09-15,Port Jennifermouth,Year 3,Long Group
1113,Nicole Jordan,Male,21,Computer,88.08,2025-09-24,West Gregoryfort,Year 1,Mendoza PLC
4158,Heather Eaton,Female,19,Science,64.52,2025-08-04,Port Kaylee,Year 1,"Black, Miller and Rubio"
4305,James Ellis,Male,25,Science,79.03,2024-12-14,New Scottfort,Year 1,Rodriguez LLC
4613,Nathan Vaughan,Male,24,Computer,73.61,2024-11-27,Jenniferfort,Year 1,"Melton, Escobar and Matthews"
6032,Elizabeth White,Female,18,History,62.7,2024-10-26,Palmermouth,Year 3,Roberson-Walker
1312,Michelle Moore,Male,19,History,57.48,2025-02-24,Spencerton,Year 2,Jones PLC
7505,Amber Byrd,Female,21,Math,71.47,2025-05-24,Port Sherryfort,Year 1,"Green, Simmons and Stanley"
7725,Elizabeth Lawrence,Male,21,Math,77.2,2025-01-06,Jimenezport,Year 1,Clark-Schmidt
1709,David Salazar,Male,25,Math,97.56,2025-05-02,Port Victoriaton,Year 4,"Carter, Pittman and Roth"
4719,Christina Case,Female,20,Science,51.94,2025-06-06,Port Jessica,Year 1,Sweeney LLC
5188,Martin Garner,Female,25,Math,85.62,2025-03-13,North Allisontown,Year 3,"Fields, Russo and Thompson"
4648,Jake Dudley,Male,22,Math,91.45,2025-05-14,North Davidside,Year 1,Duarte Inc
8255,Raymond Gibson,Female,22,History,58.15,2024-12-08,Port Victortown,Year 4,"Mitchell, Cordova and Rodriguez"
6244,Sheila Bruce,Male,21,Math,43.66,2025-09-29,Smithshire,Year 2,French Ltd
3475,Jessica Griffin,Male,20,English,40.39,2025-04-05,East Brianville,Year 1,Harris-Sellers
8213,Bradley Montgomery,Female,20,Math,55.57,2025-09-25,South Aprilshire,Year 4,Ferguson Inc
9637,William Young,Female,24,History,85.47,2025-06-14,Littleton,Year 3,Martinez Inc
4898,Brianna Williams,Male,21,History,90.48,2025-04-21,Lake Heatherborough,Year 2,Pena-Smith
2243,Andrea Buchanan,Male,20,Science,41.69,2025-08-09,North Lindsay,Year 2,"Evans, Ortiz and Villanueva"
8933,Corey Sanchez,Male,23,English,55.82,2024-12-30,Martinmouth,Year 2,"Mendoza, Valenzuela and Hanson"
6828,John Armstrong,Male,21,Math,87.1,2024-11-07,East Jasonside,Year 1,Sullivan-Stokes
4361,Austin Jones,Female,23,Computer,97.84,2025-06-21,New Cassie,Year 4,Carr-Peters
2442,Tina Jenkins,Female,24,History,58.66,2025-05-22,West Benjamin,Year 3,Martin-Ferguson
7146,Peggy Miller,Female,18,Science,97.88,2024-12-10,Pittschester,Year 2,Martinez Ltd
6734,Amanda Martinez,Female,19,Math,66.21,2025-04-15,Welchland,Year 1,Houston-Rose
9753,Joanna Carter,Male,19,English,60.02,2025-08-19,North Amy,Year 4,Hodges LLC
4755,Tyler Whitaker,Female,19,English,96.47,2025-02-04,East John,Year 1,"Bray, Chang and Brown"
4260,Samantha Ali,Female,19,Science,51.27,2025-04-13,Georgeton,Year 1,Johnson PLC
2383,Paul Knight,Male,20,Science,65.32,2025-02-17,Sophiaside,Year 1,Chandler-Whitaker
3746,Caleb Gonzales,Male,21,English,78.43,2024-12-06,West Robertchester,Year 3,White and Sons
1808,Ashley Smith,Male,19,English,53.88,2025-07-01,Johnburgh,Year 1,"Lee, Garcia and Anderson"
7227,Savannah Gomez,Male,20,History,53.99,2024-11-06,Robertfurt,Year 1,Mccoy-Green
4311,Amanda Blankenship,Male,24,Science,88.03,2025-05-14,New Joshuashire,Year 2,Watkins-Davis
6907,Patrick Chaney,Male,18,Math,64.8,2025-08-15,Kendrastad,Year 3,Wright-Harris
4899,Phillip Mcpherson,Female,25,Science,81.52,2025-04-14,North Mary,Year 3,"Smith, Weaver and Lane"
6302,Ruth Cox,Male,20,Computer,69.04,2024-10-31,New Laura,Year 2,Richards-Williams
2403,Holly Mcmillan,Male,25,English,75.23,2024-11-10,Port Lisafurt,Year 1,"Howell, Rodriguez and Hurst"
3909,Mandy Wilson,Female,25,Computer,46.71,2025-01-22,Millerbury,Year 1,Hardin and Sons
5505,Alexis Nelson,Female,21,Science,57.59,2025-04-20,Hernandezland,Year 4,Allen Group
4919,Mr. Dwayne Drake,Male,23,English,93.05,2025-03-21,Ashleeport,Year 4,Cook-Fitzpatrick
2063,Vincent Kaufman,Female,19,History,53.27,2025-05-23,Stephanieburgh,Year 2,Massey Ltd
9556,Mark Case,Male,22,History,66.51,2025-05-20,Jeremyshire,Year 3,Warner LLC
9286,Jeffrey Neal,Female,22,Science,96.38,2025-03-01,Port Thomas,Year 2,Richmond Group
8888,Tyrone Kim,Male,24,Math,75.5,2025-09-03,Lake Amyshire,Year 3,"Larsen, Sims and Carlson"
3563,Chelsea Mathis,Female,18,History,69.56,2025-02-17,West Andreshire,Year 2,Sanchez Group
7481,Jennifer Williams,Male,23,English,70.82,2025-10-04,New Jordan,Year 3,Ward Inc
6836,Samuel Murray,Female,21,Math,48.0,2025-05-26,Aaronstad,Year 3,"Morales, Reed and Sullivan"
7984,Penny Ford,Female,24,Science,77.88,2025-10-18,South Melissa,Year 3,Conner PLC
7999,Elizabeth Walker,Female,22,Math,63.75,2025-06-06,Sullivanmouth,Year 1,Lloyd Group
7343,Ashley Padilla,Female,21,English,67.67,2025-06-20,South Regina,Year 3,"Spencer, Fisher and Meadows"
5777,Barbara Lewis,Male,25,Math,69.63,2025-08-09,Bishopchester,Year 4,Nelson-Gregory
6946,Lynn Martin,Female,18,Math,65.88,2024-11-09,Lauraborough,Year 2,"King, Bridges and Huynh"
8573,Samantha Glover,Female,21,English,56.88,2025-02-06,South Jasmineberg,Year 4,Rodriguez-Williams
4150,Dawn Padilla,Male,24,English,92.82,2024-12-29,South Kevin,Year 4,"Lane, Gregory and Santos"
7572,Michael Adams,Male,22,Computer,93.01,2025-08-03,Dustinton,Year 2,"Crosby, Campbell and Cooper"
6805,Jonathan Obrien,Male,21,Computer,72.51,2024-12-04,Rogersbury,Year 3,Walker PLC
4192,Julie Bell,Female,24,Math,81.36,2025-07-09,Barbaramouth,Year 3,Fleming PLC
5395,Kenneth Sullivan,Female,20,History,41.31,2025-09-02,Nathanbury,Year 1,"Gonzales, Bennett and Smith"
3409,Emily Bryan,Male,18,History,84.11,2025-02-01,Ronniefurt,Year 4,Hutchinson Inc
8292,Mr. Charles Harvey MD,Female,25,History,87.72,2025-07-04,West Christine,Year 3,Washington Ltd
9410,David Dunn,Female,25,Computer,66.56,2025-04-05,Perkinsfurt,Year 2,Garcia-Sawyer
9468,Brandi Parker,Female,23,English,93.57,2025-08-03,Debraview,Year 1,"Cook, Mullins and Perez"
4679,Darin Burgess,Female,20,Computer,42.04,2025-03-06,Figueroaton,Year 2,"Thompson, Simmons and Schroeder"
3775,Garrett Mcgee,Female,18,Math,76.94,2025-06-01,Port Allison,Year 3,"Yang, Kirk and Dennis"
8587,Kimberly Montgomery MD,Female,24,Computer,83.06,2025-09-08,Sharonhaven,Year 3,Rosales-Page
7580,Charles Davis,Male,22,History,87.95,2025-07-07,East Brianside,Year 4,Pratt Group
3817,Angelica Richardson,Female,19,Science,67.38,2025-02-12,North Sharon,Year 4,"Greene, Sims and Tanner"
6314,Shannon Rich,Female,19,Computer,73.63,2025-09-26,Ryantown,Year 3,Werner-Collins
3507,Michael Roberts,Male,20,Math,74.06,2025-02-12,Kellyview,Year 4,"White, Reid and Young"
8500,Daniel Bonilla,Female,25,Math,92.84,2025-05-01,West Thomas,Year 4,"Myers, Cooley and Morgan"
7220,Laura Townsend,Female,23,Computer,73.23,2025-02-01,North Karaberg,Year 1,Anderson-Gamble
7939,Kristy Bishop,Male,18,English,82.29,2024-10-26,Hobbshaven,Year 4,"Davis, Little and Jones"
6105,Kelly Robinson,Female,19,English,83.74,2025-02-13,West Jennifer,Year 1,"Miller, Donovan and Hall"
6398,Stephanie Ortega,Male,23,English,73.4,2025-04-16,South Annetteport,Year 3,"Clark, Wilson and Riley"
1605,Valerie Christensen,Female,21,Computer,65.76,2024-12-25,Ramirezchester,Year 2,"Harris, Adkins and Jenkins"
4051,Ryan Haley,Male,23,Science,61.76,2025-06-02,Rileymouth,Year 4,Young-Moore
6648,Anthony Anderson,Female,19,English,45.43,2025-10-16,Davisville,Year 3,"Jackson, Lamb and Bradley"
4029,Mark Chen,Female,25,Computer,70.75,2025-09-21,Danielburgh,Year 2,"Dean, Juarez and Pena"
9537,Kayla Brown,Male,24,Computer,71.22,2025-06-16,Wheelerport,Year 3,"Horn, Abbott and Johnson"
5986,Emily Cross,Male,19,Computer,70.42,2024-11-24,Port Christyfurt,Year 3,Myers Inc
9284,Scott Lopez,Male,24,Computer,63.93,2025-10-10,New Tamara,Year 3,"Snyder, Palmer and Webb"
2082,Dawn Eaton,Male,20,Science,53.25,2025-04-21,Richardchester,Year 4,Bradley LLC
9638,Shelby Johnson,Male,22,History,90.06,2025-06-14,Stephenland,Year 3,Wells-Underwood
7265,Sara Lam,Female,25,English,66.6,2025-04-20,Adammouth,Year 4,Ford Inc
4965,Jack Brown,Male,19,History,83.64,2025-05-15,Paulaside,Year 3,"Griffin, Casey and Watson"
5158,Bradley Dillon,Female,19,Science,86.42,2025-03-11,New Alanberg,Year 4,Barker Ltd
3371,Timothy Bowers,Male,23,English,44.68,2025-07-05,Lake Gary,Year 1,Bell-Ortiz
4419,Lisa Ferguson,Female,23,English,47.74,2025-07-16,New Danielfurt,Year 3,Weber-Davis
1750,John Le,Male,23,Science,40.05,2025-02-21,Port Markton,Year 2,"Burke, Smith and Russell"
2358,Anthony Harmon,Female,23,Math,52.97,2025-10-14,Stricklandchester,Year 1,"Knox, Vance and Garrett"
2730,Daniel Jenkins,Female,22,Computer,89.95,2025-04-09,New Candicefort,Year 2,"Johnson, Schmidt and Smith"
2689,Megan Camacho,Female,23,Science,93.94,2024-11-13,East Sarah,Year 1,Ramirez Group
5354,Monica Leonard,Male,24,History,75.22,2025-07-19,Seanshire,Year 3,Williams LLC
5667,Shawn Moses,Male,24,Science,70.44,2025-07-27,Edwardton,Year 2,"Buchanan, Jones and Allen"
3147,Chris Jones,Female,23,Math,99.34,2025-05-06,Jasonstad,Year 2,Bell Ltd
4516,Cindy Weaver,Male,19,English,71.57,2024-11-24,East Roberto,Year 2,White PLC
7876,Mitchell Sparks,Male,19,Computer,54.3,2025-06-03,Bryanmouth,Year 4,Brown Ltd
9206,Patricia Johnson,Female,20,Math,90.72,2025-05-15,Lake Victoriaview,Year 2,"Carroll, Arroyo and Lester"
1163,Dennis Mckee,Male,18,Science,40.21,2025-04-29,Jacobside,Year 1,Butler LLC
1384,Shannon Burton,Male,19,Computer,65.48,2025-08-06,Oscarchester,Year 4,Alexander and Sons
4867,Tiffany Barron,Male,23,Math,45.61,2025-01-30,West Michele,Year 4,Rocha and Sons
3130,Kristina Wilson,Female,24,English,58.72,2025-03-30,Robertstown,Year 1,"Andrews, Johnson and Duffy"
4528,Susan Carpenter,Female,22,History,98.95,2024-12-06,Lake Adamville,Year 3,"Simpson, Jones and Jones"
4779,Omar Jensen,Female,22,English,73.37,2025-04-09,East Amymouth,Year 1,"Allison, Carney and Robinson"
7444,Crystal Young,Male,19,Computer,75.92,2025-06-16,Jamesbury,Year 4,Sheppard-West
1251,Chad Johnson,Male,18,English,59.62,2025-06-13,Catherineshire,Year 2,Evans and Sons
7446,Michael Bass,Female,18,Math,74.08,2025-06-15,Spencerstad,Year 2,Jackson Group
4363,Teresa Ford,Male,18,Computer,52.65,2025-08-29,East Emily,Year 4,Duncan LLC
3140,Brittney Jackson,Female,24,History,57.65,2025-03-08,Jodiville,Year 3,"Powell, Velez and Hughes"
4652,Victoria Gilbert,Female,19,English,82.4,2025-01-14,Bergland,Year 1,"Lawrence, Glass and Williams"
6443,Jason Stanton,Male,25,History,78.57,2024-11-19,Westville,Year 3,Manning LLC
3041,Laura Dodson,Male,19,Math,92.26,2025-10-18,Parkerburgh,Year 2,"Johnson, Jackson and Anderson"
4636,David Murray,Female,23,History,86.4,2025-10-09,West Jacqueline,Year 2,Miller-Cuevas
8972,Christina Pena,Female,18,English,76.31,2025-10-12,Jenniferstad,Year 1,Sharp Group
4247,Joseph Patrick,Female,18,Math,75.19,2024-11-22,South Michael,Year 3,Lopez-Wolfe
6355,Tommy Murphy,Male,18,Math,49.72,2024-11-20,Brianland,Year 3,"Lee, Randall and Le"
7575,Marc Hanson,Female,24,History,78.85,2025-09-09,Miafurt,Year 4,Lowe LLC
3234,Nancy Peterson,Female,22,Computer,73.72,2025-01-19,South Andrea,Year 2,Ward PLC
2955,Charles Garcia,Female,19,English,57.95,2024-12-03,Rosston,Year 1,Hood Ltd
7893,Diana Cobb,Female,25,History,45.35,2024-11-20,Port Randymouth,Year 4,Adams-Gardner
4576,Angelica Brown,Male,23,English,91.93,2025-07-29,West Jason,Year 4,Henderson-Smith
4233,Gail Jones,Male,23,History,52.45,2024-11-19,Ashleyburgh,Year 3,Kemp LLC
4017,Heather Cannon,Female,20,English,89.68,2024-11-03,South Guymouth,Year 1,"Phillips, Nguyen and Jordan"
5093,Patrick Wells,Female,21,English,48.01,2025-04-15,North Melissa,Year 3,Ellis LLC
8767,Leslie Boyd,Female,22,Computer,93.48,2025-05-04,New Tyler,Year 2,Bass Inc
6216,Johnny Rodriguez,Male,21,Math,91.13,2025-03-04,Robinburgh,Year 2,"Brewer, Simmons and Stark"
1918,Ashley Hall,Male,25,Computer,62.39,2025-08-12,North Melissaland,Year 2,Mathews-Coleman
9803,Megan Bailey,Male,25,Computer,63.75,2025-05-10,Lake Melissamouth,Year 2,Williams-Newman
7942,Thomas Sawyer,Female,18,Science,63.41,2025-03-06,Port Kerrimouth,Year 3,Odom Group
3497,Dana Hernandez,Male,25,Math,77.36,2025-10-15,Smithmouth,Year 2,"Peters, Farmer and Parsons"
1020,Laura Randall,Female,18,Computer,53.31,2025-02-03,Juliaton,Year 1,Wilcox-Baker
1070,Mr. Kelly Nelson,Female,25,Computer,97.18,2025-08-16,Lake Nancyport,Year 4,Smith-Baker
5483,Christina Pena,Male,21,English,82.86,2025-06-26,Martinezview,Year 2,Johnson LLC
9397,Robert Nielsen,Female,21,Math,91.67,2025-02-25,East Eric,Year 4,"Collins, Shelton and Proctor"
3081,Robert Cruz,Male,24,English,52.75,2024-11-05,Jonathanside,Year 1,Perry LLC
6251,Thomas Williams,Female,21,History,52.37,2025-05-27,Lauriestad,Year 1,Fox-Taylor
4200,Anthony Acevedo MD,Female,20,Computer,67.76,2025-07-24,Collinsburgh,Year 2,"Powell, Brooks and Mckee"
9979,Andrew Martinez,Female,22,Computer,73.33,2024-12-01,Lopezfort,Year 2,Roberts-Salas
4886,Linda Pierce,Female,18,Math,95.95,2025-08-20,East Chelsey,Year 3,"Christian, Smith and Ryan"
3527,Kayla Fox,Male,18,Science,82.32,2025-09-11,Michaelchester,Year 3,"Sawyer, Martin and Peterson"
5939,Terri Robertson,Male,25,History,59.03,2025-07-26,Lake Sharon,Year 1,"Anderson, Sullivan and Larson"
6087,Mark Williams,Female,24,Science,41.71,2025-03-16,Haysland,Year 3,Medina PLC
5295,Craig Cochran,Male,19,English,58.7,2025-01-04,South Kenneth,Year 4,Smith Group
1584,Stephanie Cook,Male,23,History,92.19,2025-08-27,Evelynfort,Year 2,"Travis, Gould and Gutierrez"
5729,Stanley Davila,Male,24,Science,67.54,2025-09-09,Stevensonport,Year 4,Wright-Castro
5778,Robert Flores,Female,25,Math,90.03,2025-04-08,New Kevin,Year 2,Bonilla Inc
1693,Brian Salinas,Female,21,English,86.17,2025-08-07,North Ashley,Year 4,"Palmer, Galloway and Thomas"
2178,William Cole,Female,18,History,53.38,2025-03-15,East Scott,Year 3,"Singh, Perkins and Lawrence"
9620,Troy Perez,Female,24,English,57.15,2025-09-05,Robertburgh,Year 3,Garcia-White
3519,Jamie Garner,Male,21,Science,58.57,2025-08-25,East Susan,Year 3,Liu PLC
8566,David Kim,Female,19,Math,49.87,2025-04-24,Patrickborough,Year 1,Rodriguez-Mitchell
7874,Linda Moore,Male,19,History,53.73,2024-11-01,South Charlesville,Year 1,"Pacheco, Franco and Burch"
5442,Robert Burns,Female,25,Math,71.95,2025-10-07,Petersontown,Year 1,Clark-Bishop
9929,Diana Jones,Female,21,English,69.56,2025-05-22,South Heatherfurt,Year 1,"White, Robinson and Young"
3244,Daniel Castillo,Male,23,English,49.47,2024-12-15,West Danielleshire,Year 4,Cook LLC
2197,Shelley Mccullough,Male,23,History,95.23,2024-10-31,Curtisborough,Year 2,"Yang, Barker and Parker"
9710,Melissa Hurst MD,Male,18,Science,77.36,2025-08-19,Raymondton,Year 3,Lewis LLC
2396,Linda Lynn,Male,20,Science,98.04,2025-04-18,North Gina,Year 4,"Smith, Mccoy and Curtis"
4310,Christopher Johnson,Female,23,Science,92.43,2025-10-09,East Johnstad,Year 2,Perkins-Andrews
1343,Ethan Thompson,Female,18,English,53.3,2025-05-02,Joefurt,Year 2,Miller-Gonzalez
9557,Terry Everett,Male,22,Math,95.07,2025-07-27,New Jeffreyview,Year 3,Salinas-Phillips
2354,Angela Davis,Male,18,Computer,70.93,2025-06-29,Stephenborough,Year 3,Yates LLC
5858,George Davis,Male,18,Science,87.87,2025-08-31,West Jesse,Year 2,Cummings-Freeman
6495,Michael Dunn,Male,19,History,43.79,2024-11-10,North Danielport,Year 2,Guerrero-Smith
1689,Jeffrey Brown,Female,25,Computer,92.79,2025-02-08,Hendrickston,Year 2,Barajas-Castro
2884,Tanya Lewis,Male,25,History,96.04,2024-10-23,Port Robert,Year 4,"Bush, Johnson and Hanson"
2953,Jennifer Ramirez,Male,21,Computer,81.11,2025-03-16,South Carolynside,Year 2,Hicks-Wilson
6870,Anthony Stone,Female,18,Math,61.9,2024-11-05,Richardton,Year 3,"Vasquez, Hodges and Williams"
4907,Scott Klein,Female,22,Science,72.78,2025-07-19,Harrisland,Year 3,Reed-Evans
8426,April Palmer,Male,21,Math,70.39,2025-07-27,Lake Calvinmouth,Year 3,Rocha and Sons
2700,Melissa Clark,Female,23,Computer,68.68,2025-07-08,North James,Year 2,"Moran, Dennis and Hall"
2381,Jennifer Lawson,Male,18,Computer,40.69,2025-09-11,Jaclynshire,Year 3,Stanley Inc
3750,Kristen Salazar,Male,25,Computer,59.03,2025-08-31,Harringtonfort,Year 2,Nguyen PLC
7189,Barbara Avila,Female,25,Science,58.22,2024-12-24,Michaelfurt,Year 1,Dunn Group
3505,Mrs. Lisa White,Female,22,Computer,52.53,2025-04-20,North Christopherfort,Year 2,Hayes-Campbell
7081,Brittany Taylor,Female,18,History,86.25,2025-01-28,Port Ashley,Year 2,Ryan-Browning
3945,Lisa Smith,Female,21,Science,96.19,2025-04-15,Christinahaven,Year 4,Coleman Ltd
1791,Peter Palmer,Male,24,Computer,70.46,2025-08-29,Port Kevin,Year 2,Mcbride Inc
4322,Heidi Brown,Male,23,English,93.8,2025-06-01,West Benjaminport,Year 1,Riggs-Willis
4796,John Morton,Female,18,Computer,44.81,2025-09-18,Shawnchester,Year 1,Miller PLC
6731,Jeffrey Elliott,Female,24,Science,79.12,2025-06-02,Lake Linda,Year 2,"Brown, Sexton and Malone"
9348,Kathryn Kennedy,Male,21,Math,62.86,2024-11-23,Lawrenceberg,Year 3,"Williams, Curry and Mccall"
9048,Scott Williamson,Male,21,Math,47.98,2025-08-30,Tonyatown,Year 1,Simmons-Cannon
8048,Michelle Kirby,Female,22,Science,44.59,2024-11-06,Mitchellview,Year 2,"Smith, Chavez and Hernandez"
6418,Christine Davis,Female,24,English,40.39,2025-04-25,Lake Ralph,Year 2,Patterson-Chavez
7153,Amanda Miller,Male,21,Computer,95.76,2024-10-28,New Lisa,Year 1,Johnson-Stewart
5094,Robert Savage,Female,21,Computer,88.44,2025-04-27,Williamsberg,Year 1,Hahn-Berry
6558,Tracy Benitez,Male,20,Math,64.2,2025-03-10,Amyside,Year 1,Herrera-Holder
6074,Alicia Wells,Female,22,English,50.94,2025-08-19,West Taylor,Year 3,Powers-Lewis
8676,Gregory Foster,Male,18,Computer,67.24,2025-05-18,Russellberg,Year 1,"Stevenson, Watts and Mathis"
2710,Tamara Davis,Female,24,Math,81.18,2025-05-23,East Lauren,Year 2,Hunt Ltd
9330,Dale Hernandez,Male,24,Math,61.24,2025-03-25,Michaelhaven,Year 3,"Carpenter, Massey and Sellers"
2535,Martin Smith,Male,20,Computer,48.07,2025-04-12,South Douglasberg,Year 4,"Harvey, Walker and Williams"
7868,Cody Pena,Male,19,Science,91.06,2024-12-29,Josephbury,Year 2,"Chavez, Garrett and Woodward"
5875,Gabriel Ruiz,Male,19,History,54.86,2025-01-04,Kimberlymouth,Year 4,Garrett and Sons
7922,Mrs. Meghan Watson,Female,19,English,53.7,2025-10-20,Greerville,Year 2,Wang-Mays
7603,Michael Dixon,Male,20,Math,71.13,2025-09-09,Samanthaside,Year 2,"Roberson, Hamilton and Petersen"
5587,Nancy Miller,Female,20,Computer,52.15,2025-08-21,Davidville,Year 2,"Hall, Lee and Hendricks"
3284,Christine Cox,Male,22,English,85.21,2025-01-06,Johnsonshire,Year 2,Garcia-Barrett
7744,Nicole Fritz,Female,25,Math,43.98,2025-01-04,South Deniseborough,Year 3,"Harmon, Acevedo and Soto"
3768,Steven Martin,Male,21,History,76.75,2024-12-12,Susanbury,Year 1,Kelly PLC
7714,Johnny Lee,Male,24,Science,68.95,2024-12-12,Edwardborough,Year 1,Hall-Mckenzie
3059,Amanda Hansen,Male,21,English,79.66,2025-08-04,Port Colleenland,Year 2,"Long, Palmer and Walker"
9197,Robert Palmer,Female,22,Computer,86.55,2025-01-29,Chavezberg,Year 1,"Turner, Johnson and Burns"
6647,Troy Hill,Male,25,Computer,93.81,2025-01-31,New Kimberlyborough,Year 1,Hunter-Wilkins
9033,Stefanie Shaffer,Male,23,Math,44.22,2025-01-03,East Nathan,Year 1,Hart Ltd
7761,Rhonda Howard,Female,23,English,81.25,2025-03-16,Ramosbury,Year 2,Smith-Beasley
1671,Paul Garcia,Female,24,Science,74.22,2025-06-01,North Alejandrobury,Year 2,James and Sons
8487,Nicholas Carter,Male,22,Science,97.93,2024-11-05,Flynnbury,Year 2,Lopez-Ramsey
4785,Taylor Ferguson,Female,23,Science,86.0,2025-02-07,East Rodney,Year 4,"Vaughan, Haney and Bennett"
9323,Jade Snyder,Male,24,Science,51.48,2025-01-21,Brianbury,Year 4,Mack PLC
3949,Kathleen Rivera,Male,20,Science,87.07,2025-09-26,Laurenville,Year 1,Padilla Inc
2513,Vanessa Ryan,Female,18,Computer,66.45,2024-11-06,Susanshire,Year 3,Joseph Group
3416,Dylan Welch,Male,23,English,61.99,2025-05-22,Caseytown,Year 4,"Garrett, Horne and Smith"
9131,Jennifer Steele,Male,21,Math,40.59,2025-02-02,Smithport,Year 1,Gordon LLC
2639,Brianna Stevens,Female,21,Science,72.44,2025-07-28,New Kimberlyhaven,Year 3,Smith-Smith
3633,David Nguyen,Male,22,English,66.62,2025-10-07,Briantown,Year 3,Black Group
2159,Amanda Meza,Female,22,Science,67.79,2025-08-16,Lisaland,Year 4,"Compton, Collins and Skinner"
2812,Daniel Coleman,Female,24,History,93.35,2025-01-26,New Wendybury,Year 4,Bryant Ltd
1964,Ashley Mosley,Female,21,Math,84.7,2025-02-10,Danielville,Year 1,Martin PLC
7817,John Williams,Male,18,Science,84.73,2025-04-08,Kingmouth,Year 2,Brown-Cohen
3420,Jamie Gonzalez,Female,25,History,65.35,2025-08-03,North Victoriaville,Year 4,"Simmons, Gonzalez and Gordon"
